id,title,display_name,publication_date,language
https://openalex.org/W2117977572,"starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein–RNA interaction networks from large-scale CLIP-Seq data","starBase v2.0: decoding miRNA-ceRNA, miRNA-ncRNA and protein–RNA interaction networks from large-scale CLIP-Seq data",2013-12-01,en
https://openalex.org/W2134673353,A review of chitin and chitosan applications,A review of chitin and chitosan applications,2000-11-01,en
https://openalex.org/W1566657275,Course of theoretical physics,Course of theoretical physics,1958-09-01,en
https://openalex.org/W1967541354,Archaeology of Knowledge,Archaeology of Knowledge,1970-02-01,en
https://openalex.org/W2334782222,Markov Decision Processes,Markov Decision Processes,1994-04-15,en
https://openalex.org/W2078444809,A Chemically Functionalizable Nanoporous Material [Cu <sub>3</sub> (TMA) <sub>2</sub> (H <sub>2</sub> O) <sub>3</sub> ] <sub> <i>n</i> </sub>,A Chemically Functionalizable Nanoporous Material [Cu <sub>3</sub> (TMA) <sub>2</sub> (H <sub>2</sub> O) <sub>3</sub> ] <sub> <i>n</i> </sub>,1999-02-19,en
https://openalex.org/W2145884973,Modern Aspects of Electrochemistry,Modern Aspects of Electrochemistry,2002-01-01,en
https://openalex.org/W2167941657,Canonical Correspondence Analysis: A New Eigenvector Technique for Multivariate Direct Gradient Analysis,Canonical Correspondence Analysis: A New Eigenvector Technique for Multivariate Direct Gradient Analysis,1986-10-01,en
https://openalex.org/W2530597942,"Climate Change 2014: Impacts,Adaptation, and Vulnerability. Part A: Global and Sectoral Aspects. Contribution of Working Group II to the Fifth Assessment Report of the Intergovernmental Panel on Climate Change","Climate Change 2014: Impacts,Adaptation, and Vulnerability. Part A: Global and Sectoral Aspects. Contribution of Working Group II to the Fifth Assessment Report of the Intergovernmental Panel on Climate Change",2014-01-01,en
https://openalex.org/W2017588499,Porphyrin-Sensitized Solar Cells with Cobalt (II/III)–Based Redox Electrolyte Exceed 12 Percent Efficiency,Porphyrin-Sensitized Solar Cells with Cobalt (II/III)–Based Redox Electrolyte Exceed 12 Percent Efficiency,2011-11-03,en
https://openalex.org/W385719031,Official methods and recommended practices of the American Oil Chemists' Society,Official methods and recommended practices of the American Oil Chemists' Society,1990-01-01,en
https://openalex.org/W2115518283,Geologic Evolution of the Himalayan-Tibetan Orogen,Geologic Evolution of the Himalayan-Tibetan Orogen,2000-05-01,en
https://openalex.org/W1492155385,Positive Accounting Theory,Positive Accounting Theory,1985-09-11,en
https://openalex.org/W2234115940,The Emerging Hallmarks of Cancer Metabolism,The Emerging Hallmarks of Cancer Metabolism,2016-01-01,en
https://openalex.org/W1654874180,The Social Psychology of Groups,The Social Psychology of Groups,1959-01-01,en
https://openalex.org/W4211003818,Biomechanics and Motor Control of Human Movement,Biomechanics and Motor Control of Human Movement,2009-09-17,en
https://openalex.org/W1974896731,Identification of Active Edge Sites for Electrochemical H <sub>2</sub> Evolution from MoS <sub>2</sub> Nanocatalysts,Identification of Active Edge Sites for Electrochemical H <sub>2</sub> Evolution from MoS <sub>2</sub> Nanocatalysts,2007-07-06,en
https://openalex.org/W1992192767,ProSA-web: interactive web service for the recognition of errors in three-dimensional structures of proteins,ProSA-web: interactive web service for the recognition of errors in three-dimensional structures of proteins,2007-05-08,en
https://openalex.org/W2017602185,Antihyperlipidemic and Biochemical Activities of Mcy Protein in Streptozotocin Induced Diabetic Rats,Antihyperlipidemic and Biochemical Activities of Mcy Protein in Streptozotocin Induced Diabetic Rats,2015-01-01,en
https://openalex.org/W2312388685,Effect of Captopril on Mortality and Morbidity in Patients with Left Ventricular Dysfunction after Myocardial Infarction,Effect of Captopril on Mortality and Morbidity in Patients with Left Ventricular Dysfunction after Myocardial Infarction,1992-09-03,en
https://openalex.org/W2079458939,Reaction path following in mass-weighted internal coordinates,Reaction path following in mass-weighted internal coordinates,1990-07-01,en
https://openalex.org/W2131726714,Xen and the art of virtualization,Xen and the art of virtualization,2003-10-19,en
https://openalex.org/W1987722945,A highly ordered nanostructured carbon–sulphur cathode for lithium–sulphur batteries,A highly ordered nanostructured carbon–sulphur cathode for lithium–sulphur batteries,2009-05-17,en
https://openalex.org/W212776514,Case study research: Design and methods,Case study research: Design and methods,1986-01-01,en
https://openalex.org/W2132870739,Estimating the Support of a High-Dimensional Distribution,Estimating the Support of a High-Dimensional Distribution,2001-07-01,en
https://openalex.org/W2797333853,Approximation Theorems of Mathematical Statistics,Approximation Theorems of Mathematical Statistics,1980-11-24,en
https://openalex.org/W2170852633,Biological properties of extracellular vesicles and their physiological functions,Biological properties of extracellular vesicles and their physiological functions,2015-01-01,en
https://openalex.org/W2047560619,Are Government Bonds Net Wealth?,Are Government Bonds Net Wealth?,1974-11-01,en
https://openalex.org/W2142150409,Historical Origins of the Health Belief Model,Historical Origins of the Health Belief Model,1974-12-01,en
https://openalex.org/W1492856410,"Systems Thinking, Systems Practice","Systems Thinking, Systems Practice",1981-01-01,en
https://openalex.org/W2947626232,New Introduction to Multiple Time Series Analysis,New Introduction to Multiple Time Series Analysis,2005-01-01,en
https://openalex.org/W1978290051,A Clinical Trial of the Effects of Dietary Patterns on Blood Pressure,A Clinical Trial of the Effects of Dietary Patterns on Blood Pressure,1997-04-17,en
https://openalex.org/W2101748147,An empirical method for correcting diffractometer data for absorption effects,An empirical method for correcting diffractometer data for absorption effects,1983-01-01,en
https://openalex.org/W2122673596,Roary: rapid large-scale prokaryote pan genome analysis,Roary: rapid large-scale prokaryote pan genome analysis,2015-07-20,en
https://openalex.org/W2142823391,How do you feel? Interoception: the sense of the physiological condition of the body,How do you feel? Interoception: the sense of the physiological condition of the body,2002-08-01,en
https://openalex.org/W3123091093,The Effect of Word of Mouth on Sales: Online Book Reviews,The Effect of Word of Mouth on Sales: Online Book Reviews,2006-07-11,en
https://openalex.org/W1970926607,The quality of care. How can it be assessed?,The quality of care. How can it be assessed?,1988-09-23,en
https://openalex.org/W2068115726,College Admissions and the Stability of Marriage,College Admissions and the Stability of Marriage,1962-01-01,en
https://openalex.org/W2157209757,Commitment to organizations and occupations: Extension and test of a three-component conceptualization.,Commitment to organizations and occupations: Extension and test of a three-component conceptualization.,1993-01-01,en
https://openalex.org/W2017805851,Accurate Band Gaps of Semiconductors and Insulators with a Semilocal Exchange-Correlation Potential,Accurate Band Gaps of Semiconductors and Insulators with a Semilocal Exchange-Correlation Potential,2009-06-03,en
https://openalex.org/W2324093677,Book Review,Book Review,2000-09-01,en
https://openalex.org/W3121293400,Nominal Rigidities and the Dynamic Effects of a Shock to Monetary Policy,Nominal Rigidities and the Dynamic Effects of a Shock to Monetary Policy,2005-02-01,en
https://openalex.org/W2318160089,World Urbanization Prospects: The 1996 Revision,World Urbanization Prospects: The 1996 Revision,1998-12-01,en
https://openalex.org/W2808025896,30 Years of Lithium‐Ion Batteries,30 Years of Lithium‐Ion Batteries,2018-06-14,en
https://openalex.org/W1998139466,The Friction and Lubrication of Solids,The Friction and Lubrication of Solids,1951-10-01,en
https://openalex.org/W2106706098,Reversible jump Markov chain Monte Carlo computation and Bayesian model determination,Reversible jump Markov chain Monte Carlo computation and Bayesian model determination,1995-01-01,en
https://openalex.org/W1990436032,Quantitative analysis of watershed geomorphology,Quantitative analysis of watershed geomorphology,1957-12-01,en
https://openalex.org/W2126817554,<i>IDH1</i>and<i>IDH2</i>Mutations in Gliomas,<i>IDH1</i>and<i>IDH2</i>Mutations in Gliomas,2009-02-18,en
https://openalex.org/W2008785686,Interactive-engagement versus traditional methods: A six-thousand-student survey of mechanics test data for introductory physics courses,Interactive-engagement versus traditional methods: A six-thousand-student survey of mechanics test data for introductory physics courses,1998-01-01,en
https://openalex.org/W2078213728,Statistical inference in vector autoregressions with possibly integrated processes,Statistical inference in vector autoregressions with possibly integrated processes,1995-03-01,en
https://openalex.org/W2766046358,Worldwide incidence and prevalence of inflammatory bowel disease in the 21st century: a systematic review of population-based studies,Worldwide incidence and prevalence of inflammatory bowel disease in the 21st century: a systematic review of population-based studies,2017-10-16,en
https://openalex.org/W4243775359,Agency Theory: An Assessment and Review,Agency Theory: An Assessment and Review,1989-01-01,en
https://openalex.org/W2096563449,Social Influence: Compliance and Conformity,Social Influence: Compliance and Conformity,2004-01-27,en
https://openalex.org/W2128739912,Radiomics: Extracting more information from medical images using advanced feature analysis,Radiomics: Extracting more information from medical images using advanced feature analysis,2012-01-16,en
https://openalex.org/W2217809488,A haplotype map of the human genome,A haplotype map of the human genome,2005-10-01,en
https://openalex.org/W2144354189,INTERGROUP CONTACT THEORY,INTERGROUP CONTACT THEORY,1998-02-01,en
https://openalex.org/W2167384912,"Tissue distribution of ACE2 protein, the functional receptor for SARS coronavirus. A first step in understanding SARS pathogenesis","Tissue distribution of ACE2 protein, the functional receptor for SARS coronavirus. A first step in understanding SARS pathogenesis",2004-05-07,en
https://openalex.org/W2152664025,The Structure of Haplotype Blocks in the Human Genome,The Structure of Haplotype Blocks in the Human Genome,2002-06-21,en
https://openalex.org/W4299940692,Perry's chemical engineers' handbook,Perry's chemical engineers' handbook,1998-02-01,en
https://openalex.org/W2033403400,Objective Criteria for the Evaluation of Clustering Methods,Objective Criteria for the Evaluation of Clustering Methods,1971-12-01,en
https://openalex.org/W2953145841,The Oxford Handbook of Innovation,The Oxford Handbook of Innovation,2006-01-19,en
https://openalex.org/W2773804840,Axicabtagene Ciloleucel CAR T-Cell Therapy in Refractory Large B-Cell Lymphoma,Axicabtagene Ciloleucel CAR T-Cell Therapy in Refractory Large B-Cell Lymphoma,2017-12-10,en
https://openalex.org/W2801213956,"Tables of Integrals, Series, and Products.","Tables of Integrals, Series, and Products.",1995-01-01,en
https://openalex.org/W4211194064,"Guidelines for the Management of Adults with Hospital-acquired, Ventilator-associated, and Healthcare-associated Pneumonia","Guidelines for the Management of Adults with Hospital-acquired, Ventilator-associated, and Healthcare-associated Pneumonia",2005-02-01,en
